Mode,Start_Time,Animal,Weight,Unit
OPEN,2026-06-11 21:43:46.742171,0,0
1,2026-06-11 21:45:23.021469,12186133157,0,2
1,2026-06-11 21:45:23.021469,12186133157,12.42,2
OPEN,2026-06-11 21:46:03.022052,0,0
1,2026-06-11 21:47:34.855298,12186133157,0,2
1,2026-06-11 21:47:34.855298,12186133157,12.49,2
OPEN,2026-06-11 21:48:14.856013,0,0
1,2026-06-11 21:51:57.141385,1218496122,0,2
1,2026-06-11 21:51:57.141385,1218496122,10.48,2
OPEN,2026-06-11 21:52:37.141977,0,0
1,2026-06-11 21:54:34.527241,12186133157,0,2
1,2026-06-11 21:54:34.527241,12186133157,13.85,2
OPEN,2026-06-11 21:55:14.527866,0,0
1,2026-06-11 22:01:30.719,12186133157,0,2
1,2026-06-11 22:01:30.719,12186133157,13.16,2
OPEN,2026-06-11 22:02:10.719660,0,0
