Mode,Start_Time,Animal,Weight,Unit
start Lindzey,2026-06-26 17:58:40.358511,0,0
1,2026-06-26 17:58:40.154355,121859271,20.915,1
2,2026-06-26 17:59:19.044349,121836132,0,2
3,2026-06-26 17:59:21.060953,121859271,0,2
End Lindzey,2026-06-26 17:59:51.063621,0,0
OPEN,2026-06-26 18:00:01.064056,0,0
1,2026-06-26 18:00:38.077209,121839170,0,2
1,2026-06-26 18:00:38.077209,121839170,24.295,2
OPEN,2026-06-26 18:01:18.077907,0,0
1,2026-06-26 18:02:24.710563,121839170,0,2
1,2026-06-26 18:02:24.710563,121839170,23.9,2
OPEN,2026-06-26 18:03:04.711307,0,0
1,2026-06-26 18:03:10.871687,121836132,0,2
1,2026-06-26 18:03:10.871687,121836132,22.86,2
2,2026-06-26 18:03:38.326469,121839170,0,2
OPEN,2026-06-26 18:03:50.872444,0,0
1,2026-06-26 18:04:17.178339,121839170,0,2
1,2026-06-26 18:04:17.178339,121839170,24.14,2
2,2026-06-26 18:04:40.805555,121836132,0,2
OPEN,2026-06-26 18:04:57.178977,0,0
1,2026-06-26 18:07:39.936221,121836132,0,1
1,2026-06-26 18:07:39.936221,121836132,21.83,1
1,2026-06-26 18:08:04.661016,121836132,0,2
solo,2026-06-26 18:08:04.865695,0,0
1,2026-06-26 18:08:04.661016,121836132,22.01,2
2,2026-06-26 18:08:13.408765,121836132,0,2
OPEN,2026-06-26 18:08:53.411316,0,0
1,2026-06-26 18:09:04.351878,121836132,0,2
1,2026-06-26 18:09:04.351878,121836132,22.009999999999998,2
OPEN,2026-06-26 18:09:44.352436,0,0
1,2026-06-26 18:12:18.777116,121859271,0,2
1,2026-06-26 18:12:18.777116,121859271,23.02,2
OPEN,2026-06-26 18:12:58.777706,0,0
1,2026-06-26 18:13:03.860469,121859271,0,2
1,2026-06-26 18:13:03.860469,121859271,24.73,2
999,2026-06-26 18:13:23.563300,1102000232,999,2
2,2026-06-26 18:13:23.568692,121839170,0,2
OPEN,2026-06-26 18:13:43.861162,0,0
1,2026-06-26 18:15:08.390259,121839170,0,2
1,2026-06-26 18:15:08.390259,121839170,24.345,2
2,2026-06-26 18:15:14.466378,121839170,0,2
OPEN,2026-06-26 18:15:48.390768,0,0
1,2026-06-26 18:16:13.369398,121839170,0,2
1,2026-06-26 18:16:13.369398,121839170,24.89,2
2,2026-06-26 18:16:19.576117,121839170,0,2
3,2026-06-26 18:16:23.006701,121839170,0,2
1,2026-06-26 18:16:35.739089,121839170,0,1
solo,2026-06-26 18:16:35.943458,0,0
1,2026-06-26 18:16:35.739089,121839170,23.67,1
OPEN,2026-06-26 18:17:15.944183,0,0
1,2026-06-26 18:17:23.068437,121859271,0,1
1,2026-06-26 18:17:23.068437,121859271,22.095,1
OPEN,2026-06-26 18:18:03.069178,0,0
1,2026-06-26 18:19:06.696218,121836132,0,2
1,2026-06-26 18:19:06.696218,121836132,22.425,2
1,2026-06-26 18:19:29.263444,121836132,0,1
solo,2026-06-26 18:19:29.467661,0,0
2,2026-06-26 18:19:32.301558,121836132,0,1
2,2026-06-26 18:19:32.301558,121836132,22.549999999999997,1
OPEN,2026-06-26 18:20:12.304056,0,0
1,2026-06-26 18:20:30.167374,121836132,0,1
1,2026-06-26 18:20:30.167374,121836132,20.65,1
1,2026-06-26 18:20:52.337172,121836132,0,2
solo,2026-06-26 18:20:52.541472,0,0
1,2026-06-26 18:20:52.337172,121836132,22.48,2
2,2026-06-26 18:20:58.378188,121836132,0,2
OPEN,2026-06-26 18:21:38.381205,0,0
1,2026-06-26 18:23:53.543465,121836132,0,2
1,2026-06-26 18:23:53.543465,121836132,22.67,2
OPEN,2026-06-26 18:24:33.544093,0,0
1,2026-06-26 18:25:33.827001,1218496122,0,1
1,2026-06-26 18:25:33.827001,1218496122,19.31,1
OPEN,2026-06-26 18:26:25.731907,0,0
1,2026-06-26 18:27:08.099894,121836132,0,1
1,2026-06-26 18:27:08.099894,121836132,22.16,1
OPEN,2026-06-26 18:27:48.100506,0,0
1,2026-06-26 18:29:49.921754,121836132,0,1
1,2026-06-26 18:29:49.921754,121836132,22.1,1
1,2026-06-26 18:30:04.668012,121836132,0,2
solo,2026-06-26 18:30:04.872818,0,0
1,2026-06-26 18:30:04.668012,121836132,23.46,2
2,2026-06-26 18:30:21.255233,121839170,0,1
2,2026-06-26 18:31:35.050927,121839170,0,2
999,2026-06-26 18:31:41.911757,1102000232,999,1
3,2026-06-26 18:31:41.917181,1218496122,0,1
3,2026-06-26 18:31:46.970345,1218496122,0,2
OPEN,2026-06-26 18:32:26.972839,0,0
1,2026-06-26 18:37:06.082064,121836132,0,2
1,2026-06-26 18:37:06.082064,121836132,22.36,2
1,2026-06-26 18:37:19.933687,121836132,0,1
solo,2026-06-26 18:37:20.138886,0,0
1,2026-06-26 18:37:19.933687,121836132,22.19,1
OPEN,2026-06-26 18:38:00.139520,0,0
1,2026-06-26 18:44:32.650099,121836132,0,1
1,2026-06-26 18:44:32.650099,121836132,22.255000000000003,1
1,2026-06-26 18:44:47.654111,121836132,0,2
solo,2026-06-26 18:44:47.858490,0,0
2,2026-06-26 18:44:51.497372,121836132,0,2
2,2026-06-26 18:44:51.497372,121836132,22.72,2
3,2026-06-26 18:45:14.459312,121839170,0,2
2,2026-06-26 18:45:24.669325,121839170,0,1
OPEN,2026-06-26 18:46:04.672333,0,0
999,2026-06-26 18:46:35.927110,1102000232,999,2
1,2026-06-26 18:46:35.932963,1218496122,0,2
1,2026-06-26 18:46:35.932963,1218496122,24.005,2
OPEN,2026-06-26 18:47:15.933634,0,0
1,2026-06-26 18:47:22.861498,121836132,0,2
1,2026-06-26 18:47:22.861498,121836132,22.759999999999998,2
2,2026-06-26 18:47:42.384308,1218496122,0,2
1,2026-06-26 18:47:59.329819,121836132,0,1
sequence,2026-06-26 18:47:59.533807,0,0
1,2026-06-26 18:47:59.329819,121836132,22.35,1
OPEN,2026-06-26 18:48:39.534447,0,0
1,2026-06-26 18:48:44.740252,1218496122,0,2
1,2026-06-26 18:48:44.740252,1218496122,23.634999999999998,2
1,2026-06-26 18:49:10.554474,1218496122,0,1
solo,2026-06-26 18:49:10.757682,0,0
1,2026-06-26 18:49:10.554474,1218496122,22.83,1
OPEN,2026-06-26 18:49:50.758465,0,0
1,2026-06-26 19:02:20.583969,1218496122,0,1
1,2026-06-26 19:02:20.583969,1218496122,23.52,1
1,2026-06-26 19:02:29.348613,1218496122,0,2
solo,2026-06-26 19:02:29.552881,0,0
1,2026-06-26 19:02:29.348613,1218496122,24.39,2
OPEN,2026-06-26 19:03:09.553531,0,0
1,2026-06-26 19:05:01.641289,121836132,0,1
1,2026-06-26 19:05:01.641289,121836132,22.21,1
1,2026-06-26 19:05:11.898265,121836132,0,2
solo,2026-06-26 19:05:12.102627,0,0
1,2026-06-26 19:05:11.898265,121836132,22.25,2
2,2026-06-26 19:05:16.535890,121836132,0,2
OPEN,2026-06-26 19:05:56.538748,0,0
1,2026-06-26 19:10:02.504393,121836132,0,2
1,2026-06-26 19:10:02.504393,121836132,22.299999999999997,2
OPEN,2026-06-26 19:10:42.505016,0,0
1,2026-06-26 19:13:36.529364,121836132,0,2
1,2026-06-26 19:13:36.529364,121836132,22.44,2
1,2026-06-26 19:14:17.193074,121836132,0,1
solo,2026-06-26 19:14:17.398750,0,0
1,2026-06-26 19:14:17.193074,121836132,22.0,1
OPEN,2026-06-26 19:14:57.399457,0,0
1,2026-06-26 19:16:16.171526,121836132,0,1
1,2026-06-26 19:16:16.171526,121836132,22.03,1
1,2026-06-26 19:16:39.505652,121836132,0,2
solo,2026-06-26 19:16:39.709459,0,0
2,2026-06-26 19:16:42.746530,121836132,0,2
2,2026-06-26 19:16:42.746530,121836132,22.61,2
3,2026-06-26 19:16:45.221359,121836132,0,2
OPEN,2026-06-26 19:17:25.224213,0,0
1,2026-06-26 19:18:38.865887,1218496122,0,2
1,2026-06-26 19:18:38.865887,1218496122,24.049999999999997,2
2,2026-06-26 19:19:08.622541,1218496122,0,2
OPEN,2026-06-26 19:19:18.866535,0,0
1,2026-06-26 19:20:59.843510,1218496122,0,2
1,2026-06-26 19:20:59.843510,1218496122,23.675,2
1,2026-06-26 19:21:14.705129,1218496122,0,1
solo,2026-06-26 19:21:14.909749,0,0
1,2026-06-26 19:21:14.705129,1218496122,23.075,1
OPEN,2026-06-26 19:21:54.910470,0,0
1,2026-06-26 19:22:28.843684,1218496122,0,1
1,2026-06-26 19:22:28.843684,1218496122,24.025,1
2,2026-06-26 19:22:41.906212,121839170,0,1
1,2026-06-26 19:22:46.058826,1218496122,0,2
sequence,2026-06-26 19:22:46.263727,0,0
1,2026-06-26 19:22:46.058826,1218496122,18.89,2
2,2026-06-26 19:22:59.247129,121839170,0,2
OPEN,2026-06-26 19:23:39.249795,0,0
1,2026-06-26 19:23:40.415188,1218496122,0,2
1,2026-06-26 19:23:40.415188,1218496122,24.45,2
1,2026-06-26 19:24:05.183970,1218496122,0,1
solo,2026-06-26 19:24:05.388405,0,0
1,2026-06-26 19:24:05.183970,1218496122,24.55,1
2,2026-06-26 19:24:35.134542,1218496122,0,1
2,2026-06-26 19:24:49.466082,121839170,0,2
3,2026-06-26 19:25:26.876515,121836132,0,2
3,2026-06-26 19:25:45.384628,1218496122,0,1
4,2026-06-26 19:25:49.813812,121839170,0,1
5,2026-06-26 19:25:52.336845,121836132,0,1
OPEN,2026-06-26 19:26:32.339425,0,0
1,2026-06-26 19:26:47.906032,121836132,0,1
2,2026-06-26 19:26:50.338006,121836132,0,1
2,2026-06-26 19:26:50.338006,121836132,21.105,1
999,2026-06-26 19:27:11.511879,1102000232,999,2
1,2026-06-26 19:27:11.517384,121836132,0,2
solo,2026-06-26 19:27:11.721511,0,0
2,2026-06-26 19:27:15.161965,121836132,0,2
2,2026-06-26 19:27:15.161965,121836132,22.9,2
3,2026-06-26 19:27:16.642082,121836132,0,2
OPEN,2026-06-26 19:27:56.644584,0,0
1,2026-06-26 19:28:46.854093,121836132,0,2
1,2026-06-26 19:28:46.854093,121836132,22.805,2
OPEN,2026-06-26 19:29:26.854846,0,0
999,2026-06-26 19:30:06.980431,1102000232,999,1
1,2026-06-26 19:30:06.985890,1218496122,0,1
1,2026-06-26 19:30:06.985890,1218496122,23.085,1
OPEN,2026-06-26 19:30:46.986600,0,0
1,2026-06-26 19:33:03.778063,1218496122,0,2
1,2026-06-26 19:33:03.778063,1218496122,0,2
2,2026-06-26 19:33:09.083739,1218496122,0,2
OPEN,2026-06-26 19:33:43.778760,0,0
1,2026-06-26 19:34:49.904292,121836132,0,2
1,2026-06-26 19:34:49.904292,121836132,22.575,2
1,2026-06-26 19:35:12.098021,121836132,0,1
solo,2026-06-26 19:35:12.302010,0,0
1,2026-06-26 19:35:12.098021,121836132,22.240000000000002,1
OPEN,2026-06-26 19:35:52.302714,0,0
1,2026-06-26 19:36:50.703841,121836132,0,1
1,2026-06-26 19:36:50.703841,121836132,22.64,1
OPEN,2026-06-26 19:37:30.704625,0,0
1,2026-06-26 19:37:36.658480,121836132,0,2
1,2026-06-26 19:37:36.658480,121836132,23.03,2
OPEN,2026-06-26 19:38:16.659117,0,0
1,2026-06-26 19:38:46.371649,121836132,0,2
1,2026-06-26 19:38:46.371649,121836132,23.54,2
1,2026-06-26 19:39:29.252356,121836132,0,1
solo,2026-06-26 19:39:29.456758,0,0
1,2026-06-26 19:39:29.252356,121836132,21.355,1
OPEN,2026-06-26 19:40:09.457528,0,0
1,2026-06-26 19:40:35.799817,121836132,0,1
1,2026-06-26 19:40:35.799817,121836132,22.365000000000002,1
1,2026-06-26 19:40:50.300724,121836132,0,2
solo,2026-06-26 19:40:50.504934,0,0
2,2026-06-26 19:40:54.349667,121836132,0,2
2,2026-06-26 19:40:54.349667,121836132,22.78,2
3,2026-06-26 19:41:18.902158,1218496122,0,2
2,2026-06-26 19:41:27.109708,1218496122,0,1
4,2026-06-26 19:41:51.330054,121836132,0,2
3,2026-06-26 19:42:17.133523,121836132,0,1
OPEN,2026-06-26 19:42:57.135886,0,0
1,2026-06-26 19:56:54.185247,121836132,0,1
1,2026-06-26 19:56:54.185247,121836132,11.16,1
1,2026-06-26 19:57:10.152047,121836132,0,2
solo,2026-06-26 19:57:10.356310,0,0
2,2026-06-26 19:57:13.390403,121836132,0,2
2,2026-06-26 19:57:13.390403,121836132,22.445,2
OPEN,2026-06-26 19:57:53.393289,0,0
1,2026-06-26 19:58:57.955133,121836132,0,2
1,2026-06-26 19:58:57.955133,121836132,22.405,2
OPEN,2026-06-26 19:59:37.955790,0,0
1,2026-06-26 20:02:53.287856,121836132,0,2
1,2026-06-26 20:02:53.287856,121836132,22.34,2
1,2026-06-26 20:03:17.125176,121836132,0,1
solo,2026-06-26 20:03:17.328311,0,0
2,2026-06-26 20:03:20.770050,121836132,0,1
2,2026-06-26 20:03:20.770050,121836132,22.215,1
OPEN,2026-06-26 20:04:00.772782,0,0
1,2026-06-26 20:05:48.192517,121836132,0,1
1,2026-06-26 20:05:48.192517,121836132,22.02,1
1,2026-06-26 20:06:01.230681,121836132,0,2
solo,2026-06-26 20:06:01.435207,0,0
1,2026-06-26 20:06:01.230681,121836132,22.19,2
2,2026-06-26 20:06:07.659649,121836132,0,2
OPEN,2026-06-26 20:06:47.662598,0,0
1,2026-06-26 20:07:35.065610,1218496122,0,1
1,2026-06-26 20:07:35.065610,1218496122,24.27,1
1,2026-06-26 20:07:41.154287,1218496122,0,2
solo,2026-06-26 20:07:41.357769,0,0
1,2026-06-26 20:07:41.154287,1218496122,24.73,2
OPEN,2026-06-26 20:08:21.358484,0,0
999,2026-06-26 20:10:52.804864,1102000232,999,2
1,2026-06-26 20:10:52.810376,121836132,0,2
1,2026-06-26 20:10:52.810376,121836132,23.06,2
1,2026-06-26 20:11:07.100936,121836132,0,1
solo,2026-06-26 20:11:07.305320,0,0
1,2026-06-26 20:11:07.100936,121836132,21.66,1
OPEN,2026-06-26 20:11:47.306119,0,0
1,2026-06-26 20:14:31.319456,1218496122,0,2
1,2026-06-26 20:14:31.319456,1218496122,24.155,2
OPEN,2026-06-26 20:15:11.320015,0,0
1,2026-06-26 20:17:15.620910,1218496122,0,2
1,2026-06-26 20:17:15.620910,1218496122,24.380000000000003,2
OPEN,2026-06-26 20:17:55.621712,0,0
1,2026-06-26 20:18:16.594919,1218496122,0,2
1,2026-06-26 20:18:16.594919,1218496122,24.21,2
OPEN,2026-06-26 20:18:56.595639,0,0
1,2026-06-26 20:20:21.523986,1218496122,0,2
1,2026-06-26 20:20:21.523986,1218496122,24.259999999999998,2
OPEN,2026-06-26 20:21:01.524712,0,0
1,2026-06-26 20:25:00.690906,121836132,0,1
1,2026-06-26 20:25:00.690906,121836132,12.3,1
1,2026-06-26 20:25:17.578724,121836132,0,2
solo,2026-06-26 20:25:17.783722,0,0
1,2026-06-26 20:25:17.578724,121836132,22.615000000000002,2
OPEN,2026-06-26 20:25:57.784443,0,0
1,2026-06-26 20:30:59.949090,1218496122,0,2
1,2026-06-26 20:30:59.949090,1218496122,23.965,2
1,2026-06-26 20:31:12.925722,1218496122,0,1
solo,2026-06-26 20:31:13.129663,0,0
1,2026-06-26 20:31:12.925722,1218496122,23.604999999999997,1
OPEN,2026-06-26 20:31:53.130468,0,0
1,2026-06-26 20:37:11.354772,121859271,0,1
1,2026-06-26 20:37:11.354772,121859271,23.11,1
1,2026-06-26 20:37:23.504985,121859271,0,2
solo,2026-06-26 20:37:23.710054,0,0
1,2026-06-26 20:37:23.504985,121859271,24.305,2
OPEN,2026-06-26 20:38:03.711655,0,0
1,2026-06-26 20:45:11.267489,121859271,0,2
1,2026-06-26 20:45:11.267489,121859271,23.95,2
1,2026-06-26 20:45:21.195250,121859271,0,1
solo,2026-06-26 20:45:21.399261,0,0
1,2026-06-26 20:45:21.195250,121859271,22.145,1
OPEN,2026-06-26 20:46:01.399958,0,0
1,2026-06-26 20:48:28.160969,121836132,0,2
1,2026-06-26 20:48:28.160969,121836132,22.52,2
1,2026-06-26 20:48:37.704517,121836132,0,1
solo,2026-06-26 20:48:37.909194,0,0
1,2026-06-26 20:48:37.704517,121836132,21.215,1
OPEN,2026-06-26 20:49:17.909848,0,0
1,2026-06-26 20:53:24.053204,1218496122,0,1
1,2026-06-26 20:53:24.053204,1218496122,23.91,1
1,2026-06-26 20:53:36.550407,1218496122,0,2
solo,2026-06-26 20:53:36.754458,0,0
2,2026-06-26 20:53:38.377237,1218496122,0,2
2,2026-06-26 20:53:38.377237,1218496122,0,2
3,2026-06-26 20:53:50.515170,1218496122,0,2
4,2026-06-26 20:53:58.466544,1218496122,0,2
5,2026-06-26 20:53:59.624049,1218496122,0,2
6,2026-06-26 20:54:05.255877,1218496122,0,2
OPEN,2026-06-26 20:54:45.258651,0,0
1,2026-06-26 20:57:46.358317,121836132,0,1
1,2026-06-26 20:57:46.358317,121836132,21.69,1
1,2026-06-26 20:58:05.179506,121836132,0,2
solo,2026-06-26 20:58:05.383392,0,0
1,2026-06-26 20:58:05.179506,121836132,22.05,2
2,2026-06-26 20:58:10.524506,121836132,0,2
OPEN,2026-06-26 20:58:50.527077,0,0
999,2026-06-26 21:03:20.509988,1102000232,999,1
1,2026-06-26 21:03:20.514808,12186133157,0,1
1,2026-06-26 21:03:20.514808,12186133157,0,1
OPEN,2026-06-26 21:04:00.515504,0,0
1,2026-06-26 21:04:09.066866,12186133157,0,1
1,2026-06-26 21:04:09.066866,12186133157,0,1
OPEN,2026-06-26 21:04:49.067479,0,0
1,2026-06-26 21:04:51.445703,121859271,0,1
1,2026-06-26 21:04:51.445703,121859271,22.78,1
999,2026-06-26 21:05:00.340505,1102000232,999,2
1,2026-06-26 21:05:00.345970,121859271,0,2
solo,2026-06-26 21:05:00.550965,0,0
1,2026-06-26 21:05:00.345970,121859271,34.084999999999994,2
2,2026-06-26 21:05:23.361132,1218496122,0,2
2,2026-06-26 21:05:28.020968,1218496122,0,1
3,2026-06-26 21:05:33.660947,121836132,0,2
3,2026-06-26 21:05:38.688392,121836132,0,1
OPEN,2026-06-26 21:06:18.690896,0,0
1,2026-06-26 21:06:38.021777,12186133157,0,1
1,2026-06-26 21:06:38.021777,12186133157,21.01,1
OPEN,2026-06-26 21:07:18.022405,0,0
1,2026-06-26 21:08:20.575342,12186133157,0,1
1,2026-06-26 21:08:20.575342,12186133157,0,1
OPEN,2026-06-26 21:09:00.575978,0,0
1,2026-06-26 21:10:59.289158,121859271,0,2
1,2026-06-26 21:10:59.289158,121859271,23.075000000000003,2
1,2026-06-26 21:11:22.601033,1218496122,0,1
1,2026-06-26 21:11:22.601033,1218496122,23.88,1
start Lindzey,2026-06-26 21:11:27.042193,0,0
2,2026-06-26 21:12:27.896198,12186133157,0,1
2,2026-06-26 21:12:28.361735,121859271,0,2
3,2026-06-26 21:12:32.683920,1218496122,0,2
End Lindzey,2026-06-26 21:13:02.686286,0,0
OPEN,2026-06-26 21:13:12.686698,0,0
1,2026-06-26 21:13:25.469391,12186133157,0,2
1,2026-06-26 21:13:25.469391,12186133157,24.85,2
OPEN,2026-06-26 21:14:05.469959,0,0
1,2026-06-26 21:14:55.932946,121836132,0,1
1,2026-06-26 21:14:55.932946,121836132,21.82,1
1,2026-06-26 21:15:07.603434,121836132,0,2
solo,2026-06-26 21:15:07.807448,0,0
1,2026-06-26 21:15:07.603434,121836132,22.685000000000002,2
OPEN,2026-06-26 21:15:47.808125,0,0
1,2026-06-26 21:15:51.464884,121859271,0,1
1,2026-06-26 21:15:51.464884,121859271,23.075,1
1,2026-06-26 21:16:04.167016,1218496122,0,2
start Lindzey,2026-06-26 21:16:04.371296,0,0
1,2026-06-26 21:16:04.167016,1218496122,24.22,2
2,2026-06-26 21:16:17.335344,1218496122,0,1
3,2026-06-26 21:16:46.224250,1218496122,0,1
4,2026-06-26 21:16:54.448359,1218496122,0,1
2,2026-06-26 21:17:07.968991,1218496122,0,2
End Lindzey,2026-06-26 21:17:37.971158,0,0
OPEN,2026-06-26 21:17:47.971599,0,0
1,2026-06-26 21:19:30.964928,121836132,0,2
1,2026-06-26 21:19:30.964928,121836132,23.55,2
1,2026-06-26 21:19:41.165106,121836132,0,1
solo,2026-06-26 21:19:41.369667,0,0
1,2026-06-26 21:19:41.165106,121836132,21.78,1
OPEN,2026-06-26 21:20:21.370468,0,0
1,2026-06-26 21:24:09.718609,121859271,0,1
1,2026-06-26 21:24:09.718609,121859271,23.06,1
1,2026-06-26 21:24:16.339763,1218496122,0,2
start Lindzey,2026-06-26 21:24:16.544316,0,0
1,2026-06-26 21:24:16.339763,1218496122,23.97,2
2,2026-06-26 21:25:05.548128,121859271,0,2
3,2026-06-26 21:25:15.046923,1218496122,0,2
2,2026-06-26 21:25:22.484689,1218496122,0,1
End Lindzey,2026-06-26 21:25:52.486870,0,0
OPEN,2026-06-26 21:26:02.487330,0,0
1,2026-06-26 21:28:48.196391,12186133157,0,2
1,2026-06-26 21:28:48.196391,12186133157,23.4,2
1,2026-06-26 21:29:34.464189,12186133157,0,1
solo,2026-06-26 21:29:34.668707,0,0
1,2026-06-26 21:29:34.464189,12186133157,23.52,1
OPEN,2026-06-26 21:30:14.669444,0,0
1,2026-06-26 21:31:17.342445,12186133157,0,1
1,2026-06-26 21:31:17.342445,12186133157,11.13,1
999,2026-06-26 21:31:46.924713,1102000232,999,1
2,2026-06-26 21:31:46.929731,12186133157,0,1
OPEN,2026-06-26 21:31:57.343131,0,0
1,2026-06-26 21:32:04.870541,12186133157,0,1
1,2026-06-26 21:32:04.870541,12186133157,23.74,1
1,2026-06-26 21:32:29.563273,12186133157,0,2
solo,2026-06-26 21:32:29.766739,0,0
1,2026-06-26 21:32:29.563273,12186133157,24.4,2
OPEN,2026-06-26 21:33:09.767400,0,0
1,2026-06-26 21:33:49.081810,12186133157,0,2
1,2026-06-26 21:33:49.081810,12186133157,24.14,2
OPEN,2026-06-26 21:34:29.082476,0,0
1,2026-06-26 21:35:23.956155,12186133157,0,2
1,2026-06-26 21:35:23.956155,12186133157,24.2,2
OPEN,2026-06-26 21:36:03.956890,0,0
1,2026-06-26 21:36:15.805163,12186133157,0,2
999,2026-06-26 21:36:17.628081,1102000232,999,2
2,2026-06-26 21:36:17.834516,12186133157,0,2
2,2026-06-26 21:36:17.834516,12186133157,24.29,2
OPEN,2026-06-26 21:36:55.805766,0,0
1,2026-06-26 21:37:43.077941,12186133157,0,2
1,2026-06-26 21:37:43.077941,12186133157,13.195,2
OPEN,2026-06-26 21:38:23.078614,0,0
1,2026-06-26 21:39:06.602186,12186133157,0,2
2,2026-06-26 21:39:08.425844,12186133157,0,2
2,2026-06-26 21:39:08.425844,12186133157,24.185000000000002,2
OPEN,2026-06-26 21:39:46.602886,0,0
1,2026-06-26 21:39:55.643520,121859271,0,2
1,2026-06-26 21:39:55.643520,121859271,24.18,2
2,2026-06-26 21:40:09.233822,121859271,0,2
3,2026-06-26 21:40:18.815061,121859271,0,2
OPEN,2026-06-26 21:40:35.644259,0,0
1,2026-06-26 21:41:29.322372,121859271,0,2
1,2026-06-26 21:41:29.322372,121859271,24.009999999999998,2
2,2026-06-26 21:41:44.611171,121859271,0,2
1,2026-06-26 21:41:53.504930,121859271,0,1
solo,2026-06-26 21:41:53.707983,0,0
1,2026-06-26 21:41:53.504930,121859271,22.564999999999998,1
3,2026-06-26 21:42:08.068409,12186133157,0,2
4,2026-06-26 21:42:12.308844,12186133157,0,2
OPEN,2026-06-26 21:42:52.311885,0,0
1,2026-06-26 21:43:39.071468,12186133157,0,2
1,2026-06-26 21:43:39.071468,12186133157,23.915,2
1,2026-06-26 21:44:07.960462,12186133157,0,1
solo,2026-06-26 21:44:08.164881,0,0
1,2026-06-26 21:44:07.960462,12186133157,23.775,1
OPEN,2026-06-26 21:44:48.165699,0,0
